"Twelve Months' Hard Labour, And To Finish Two Years Of His Unexpired Sentence Of Seven Years' Penal Servitude.",3,,
Twelve Month'S Imprisonment Each,3,,
"Two Years' Hard Labour,",3,,
Two Months' Each Without Hard Labour.,3,,
Twelve Monty Imprisonment,3,,
Twelve Months' Hard Labour In Respect Of Each Larceny; To Run Concurrently.,3,,
Two Years Imprisonment,3,,
Twelve Month'S Hard Labour,3,,
"To Follow That Sentence, Three Years' On The False Pretences Indictment",3,,
"Twelve Years' Penal Servitude,",3,,
"Twelve Months' Hard Labour, And",3,,
"Two Months' Imprisonment, Second Division;",3,,
Two Years' Hard Labour In Respect Of Housebreaking And Receiving;,3,,
Twelve Months' Hard Labour On Each Indictment; To Run Concurrently.,3,,
"Twenty-Two Months' Hard Labour On Each Indictment, To Run Concurrently.",3,,
Two Months' On The Bicycle Indictment,3,,
"Twelve Months' Hard Labour; Recommended For Expulsion Under Aliens Act, 1905.",3,,
#NAME?,3,,
Twelve Month'S Imprisonment,3,,
Two Weeks' Imprisonment.,3,,
Twelve Months' Imprisonment In The Second Division.,3,,
"Upon Each Of These Charges He Was Sentenced To Six Months' Imprisonment, To Be Concurrent With The Previous Sentence",3,,
Two Months Imprisonment.,3,,
Two Months,3,,
Ten Days' Imprisonment And Three Years In A Reformatory.,3,,
Three Weeks' Imprisonment Each.,3,,
To Be Detained During His Majesty'S Pleasure,3,,
Three Years In Feltham Reformatory.,3,,
"Three Weeks' Imprisonment, Second Division",3,,
Three Years Penal Servitude Each,3,,
Ten Years Penal Servitude Each.,3,,
Three Months' In The Second Division.,3,,
Three Years' Penal Servitude In Respect Of Each Of The Offences Of Church-Breaking;,3,,
Three Years' Detention In A Borstal Institution,3,,
"Three Years' Penal Servitude, To Run Concurrent With His Former Sentence",3,,
Three Days Imprisonment.,3,,
Three Month' Hard Labour.,3,,
Three Weeks Imprisonment Each.,3,,
"Three Years' Penal, Servitude.",3,,
Three Years' Hard Labour.,3,,
"Three Months' Imprisonment, Second Division;",3,,
Three Days' Imprisonment For The Attempted Church-Breaking; To Run Concurrently.,3,,
Three Day'S Imprisonment.,3,,
Ten Months Hard Labour,3,,
"Three Months' Each, Without Hard Labour.",3,,
"Three Months' Hard Labour,",3,,
Three Months' Hard Labour;,3,,
"Seven Years' Penal Servitude For The Burglaries Which Were Committed On September 23, And 18 Months For The Assault On The Constable, Who Is Still Incapacitated, The Sentences To Run Concurrently.",3,,
Six Weeks Hard Labour.,3,,
Seven Years* Penal Servitude.,3,,
Six Month' Hard Labour,3,,
"Six Months, Imprisonment, Second Division.",3,,
Seven Months' Hard Labour Each,3,,
Six Weeks' Without Hard Labour.,3,,
Six Weeks'Hard Labour.,3,,
Six Tears' Penal Servitude.,3,,
"Six Months' Imprisonment Each In The Second Division,",3,,
Six Months' Imprisonment Without Hard Labour,3,,
Seven Years'Penal Servitude;,3,,
Six Months Each,3,,
"Six Months' Hard Labour On Each Indictment, To Run Concurrently.",3,,
"Seven Years' Penal Servitude On Each Indictment, To Run Concurrently",3,,
Six Month'S Imprisonment,3,,
"Seven Years, Penal Servitude.",3,,
Seven Days' Each.,3,,
Six Month'S Hard Labour Each,3,,
Recommended To Mercy By The Prosecutors.—Twelve Months' Hard Labour.,3,,
Sentenced To Nine Month'S Imprisonment Each,3,,
Six Month' Hard Labour Each,3,,
"Six Months' Hard Labour On Each Indictment, To Run Consecutively.",3,,
Six Months' Without Hard Labour.,3,,
Six Years' Penal Servitude Each. The Prisoners Had All Been Repeatedly In Custody.,3,,
"Six Months, Hard Labour",3,,
Six Months'Imprisonment,3,,
Six Months Imprisonment,3,,
Six Calendar Months,3,,
"Marriott, 12 Months' Hard Labour",3,,
"Nine Months' Hard Labour In Respect Of Each Offence, To Run Concurrently.",3,,
One Months Imprisonment.,3,,
Nine Months In The Second Division,3,,
"Judge Lumley Smith Said He Would Not Act Upon The Conviction, Of Smith As A Habitual Criminal, As He Could Only Order Preventive Detention After A Term Of Penal Servitude, And This Case, Serious As It Was, Was Hardly One For Penal Servitude. The Sentence Upon Each Prisoner Would Be Two Years' Hard Labour.",3,,
Nine Months' Hard Labour. Fremlin,3,,
"On The Third, Ten Years' Penal Servitude",3,,
"On The Fourth, 18 Months' Hard Labour;",3,,
"Nine Months Imprisonment, Second Division.",3,,
He Received A Good Character.—Twelve Months' Imprisonment.,3,,
One Week'S Hard Labour,3,,
One Days Imprisonment.,3,,
On The First Indictment One Month On The First Count Eight Months On The Third Count;,3,,
One Month'S Hard Labour;,3,,
"On The Sixth, Five Years' Penal Servitude; To Run Concurrently.",3,,
"Mann And Mccormack, Each Six Months' Hard Labour.",3,,
"Nine Months' Hard Labour For Attempting To Pervert The Ends Of Justice, To Run Concurrent With The Former Sentences.",3,,
Nine Month Imprisonment.,3,,
Penal Servitude,3,,
One Fortnight'S Imprisonment.,3,,
"On Each Of The Counts For Burning The Bodies, 12 Months' Imprisonment",3,,
"One Month'S Imprisonment Each, With Hard Labour",3,,
One Week In The Second Division.,3,,
"On The Second Indictment Eight Months; All In The Second Division, And To Run Concurrently.",3,,
Nine Months' Imprisonment In The Second Division,3,,
One Month Each,3,,
One Year And Ten Months' Hard Labour,3,,
One Month Each Without Hard Labour.,3,,
One Year'S Hard Labour.,3,,
"On The Second, 18 Months' Hard Labour;",3,,
Nine Month'S Hard Labour Each.,3,,
Nine Months' Imprisonment;,3,,
"Nine Months Imprisonment Each,",3,,
"On The Count Of False Pretences, Six Months Imprisonment; The Three Sentences To Run Concurrently.",3,,
"On The Fifth, 18 Months' Hard Labour;",3,,
Of Receiving.—Eighteen Months' Hard Labour.,3,,
Five Years' Penal Servitude For The Assault,3,,
Five Months',3,,
"Four Years' Penal Servitude On Each Indictment, To Run Concurrently.",3,,
"Five Years Each, With Penal Servitude.",3,,
Four Months' Imprisonment Without Hard Labour,3,,
Five Years'Penal Servitude Each,3,,
Five Years' Penal Servitude On The First Indictment,3,,
"Five Years"" Penal Servitude.",3,,
Fourteen Month'S Hard Labour.,3,,
Five Years In Reformatory,3,,
"Four Months' Imprisonment On Each Count, To Run Concurrently.",3,,
"Four Days' Imprisonment Each, Having Been Nine Days In Custody.",3,,
He Received A Good Character.—Five Years' Penal Servitude.,3,,
Five Tears' Each In Penal Servitude,3,,
Four Years Penal Servitude Each,3,,
Five Years' Each Penal Servitude.,3,,
Four Years' In A Reformatory,3,,
Four Months Without Hard Labour.,3,,
Four Years' Penal Sevitude.,3,,
Five Tears' Penal Servitude,3,,
Fourteen Months' Hard Labour Each,3,,
"Four Months' Hard Labour Each,",3,,
Five Year' Penal Servitude,3,,
Each One Month'S Imprisonment,3,,
Eighteen Months.,3,,
Eight Months Hard Labour,3,,
Eight Months',3,,
Fifteen Tears Penal Servitude.,3,,
Eighteen. Months' Imprisonment.,3,,
Eight Month'S Imprisonment.,3,,
Confined Two Weeks,3,,
Eighteen 'Months' Hard Labour.,3,,
Confined Two Months; One Week Solitary,3,,
Eighteen Months' Detention Under The Borstal System,3,,
Eighteen Months' Hard Labour Each.',3,,
Fifteen Years' Penal Servitude;,3,,
Confined-Six Months,3,,
Confined Two Yean,3,,
Eighteen Months' Hard Labour For Housebreaking;,3,,
"Eight Months' Hard Labour On Each Indictment, To Run Concurrently",3,,
Eighteen Months' Hard Labour On Each Indictment To Run Concurrently,3,,
Each Seven Years' Penal Servitude.,3,,
"Eighteen Months' Hard Labour On Each Indictment, To Run Concurrently",3,,
Each Confined Six Months,3,,
"Eighteen Months' Hard Labour On Each Indictment, To Run Concurrently.",3,,
"Fifteen Months' Imprisonment, Second Division, On Each Indictment; To Run Concurrently.",3,,
Eighteen Months' Hard Labour On Each Indictment; To Run Concurrently.,3,,
Confined Two Mouths,3,,
Confined. Three Months,3,,
"Confined Two Months, The Last Week Solitary",3,,
"Fifteen Months, Imprisonment.",3,,
Each Penal Servitude For Three Years,3,,
Confused Two Months.,3,,
Eighteen Months'Imprisonment,3,,
Eight Years' Penal Servitude Each,3,,
Confined Two Days.,3,,
Each Prisoner 20 Months' Hard Labour (Concurrent In Case Of Gathercole).,3,,
Eighteen Months' On The Uttering And Embezzling,3,,
Eighteen Month' Hard Labour,3,,
Confined Nine Months;,3,,
Confined Three Months; One Month Solitary,3,,
Confined Three Months On Each Indictment,3,,
Confined Six Months On The First Indictment,3,,
Confined Tweltre Months,3,,
"Confined One Month, And Five Years In A Reformatory",3,,
Confined Four Years,3,,
Confined Four Months More,3,,
Confined Three Months; Fourteen Days Solitary,3,,
Confined Four Months—The Last Week In Each Month Solitary,3,,
Confined Three Months; Two Weeks Solitary,3,,
Confined Six Months; The Last Week Solitary,3,,
Confined Two,3,,
Confined Six Months; Two Weeks Solitary,3,,
Confined Ten Months.,3,,
Confined Six Months:,3,,
Confined Three Months Longer,3,,
Confined For Five Days,3,,
"Confined Three Months, One Week In Each Month, Solitary.",3,,
Confined Six Monthss,3,,
Confined One Year; Two Months Solitary,3,,
Confined One Mouth,3,,
Confined Three Months; The Last Week Solitary,3,,
Confined One Week Each,3,,
Confined Righteen Months,3,,
Confined Sixteen Months,3,,
Confined Twelve Months On The First Indictment,3,,
"Confined One Week,",3,,
Confined Ten Days Solitary,3,,
"Confined One Year, Four Weeks Solitary",3,,
10 Months' Hard Labour.,3,,
—Four Years Penal Servitude.,3,,
21 Months' Hard Labour,3,,
A Fortnight'S Imprisonment,3,,
18 Months' Imprisonment Under The Borstal System,3,,
12 Months' Imprisonment In The Second Division.,3,,
.—Twelve Months' Hard Labour.,3,,
"(Each Prisoner), Five Years' Penal Servitude.",3,,
.—Ten Years' Penal Servitude,3,,
And Were Each Sentenced To Eighteen Months' Hard Labour. The Sentence On Culmer To Be Concurrent With The Former One,3,,
—Eighteen Months' Imprisonment,3,,
15 Months' Hard Labour;,3,,
20 Months,3,,
—Ten Years' Penal Servitude.,3,,
", And Five Years In A Reformatory",3,,
—Fifteen Months' Hard Labour.,3,,
—Six Years Penal Servitude.,3,,
15 Years' Penal Servitude; To Run Concurrently.,3,,
.—Six Years' Penal Servitude,3,,
18 Months Hard Labour,3,,
—Five Years' Penal Servitude,3,,
—Four Months' Hard Labour.,3,,
—Six Months' Imprisonment,3,,
22 Months' Hard Labour;,3,,
"Two Years Under The Borstal System On Each Indictment, Ent, To Run Concurrently.",2,,
Twelve Months Each,2,,
Twenty Years Penal Servitude,2,,
"Twelve Months, Imprisonment Each",2,,
Two Years Hard Labour,2,,
Twelve Months'.,2,,
"Twenty Months' Hard Labour,",2,,
Twenty-One Months' Hard Labour Each,2,,
To Four Months' In The Second Division For Larceny.,2,,
Twelve Months'Hard Labour,2,,
Twelve Months' Hard Labour On The First Indictment,2,,
"Twenty-Two Months On The Second, To Run Consecutively.",2,,
Twelve Months Each In The Second Division.,2,,
To Nine Months In The Second Division.,2,,
Twelve Month Imprisonment.,2,,
Twenty-Two Months' Hard Labour (He Having Been Already Two Months In Prison),2,,
Twenty Months' Hard. Labour Each.,2,,
Twelve Months'Imprisonment Each.,2,,
"Two Years' Imprisonment,",2,,
"To The Same Term, Less One Week (So That The Two Should Not Be Discharged From Prison On The Same Day)",2,,
"Wood, 15 Months' Hard Labour",2,,
"Twelve Months' Each, Without Hard Labour.",2,,
Twelve Month Hard Labour.,2,,
Twice Months' Hard Labour.,2,,
Two Years At Borstal Prison,2,,
Twleve Months' Imprisonment.,2,,
"Twelve Months' Hard Labour On The Second, To Run Concurrently.",2,,
Twelve Months'S Imprisonment,2,,
Two Years In Borstal Prison,2,,
Two Days.,2,,
Two Years' Detention Under The Borstal Treatment.,2,,
Twelve Months' Earl Labour Each.,2,,
"Twelve Months' Hard Labour, Each",2,,
"Twelve Months"" Hard Labour.",2,,
"Twelve Months' Imprisonment On Each Indictment, To Run Concurrently.",2,,
Twelve Month' Imprisonment Each,2,,
Twenty One Months' Hard Labour.,2,,
Two Month'S Hard Labour.,2,,
Twelve Months' Hard.,2,,
Twelve Months' Imprisonment And,2,,
Two Years' Penal Servitude,2,,
Twelve Months* Hard Labour.,2,,
"Walker And Kerby, Nine Months' Hard Labour",2,,
Two Months Imprisonment,2,,
Twenty Years' Penal Servitude Each,2,,
Twelve Montlis Imprisonment.,2,,
Two Terms Of Three Years' Penal Servitude (To Run Concurrently),2,,
Twelve Months' Hard Labour After The Expiration Of His Former Sentence,2,,
"Twelve, Months' Imprisonment Each",2,,
"Two Months, Without Hard Labour.",2,,
Years' Penal Servitude,2,,
Twelve Month' Imprisonment Each.,2,,
Two Years Each,2,,
Twelve Months' Imprisonment On The First Charge,2,,
Two Years Hard Labour Each; And,2,,
Two Months' Hard Labor Each.,2,,
"Twelve Months' Imprisonment, Second Division",2,,
"Twelve Months' Hard Labour Each, To Run Concurrently With Their Sentence At Salisbury",2,,
Twelve Month'S Hard Labour Each,2,,
To Be Imprisoned Until Paid.,2,,
Two Years On The Last Count.,2,,
Twelve Months' Hard Labour Eack,2,,
"Twelve Months' Imprisonment, Teach.",2,,
"Two Months' Hard Labour,",2,,
"Twelve Months Imprisonment, Second Division, On Each Indictment, To Run Concurrently;",2,,
Twelve Months' Hard Labour For Indecency,2,,
Twelve Month'S Imprisonment Each.,2,,
Twelve Monty Imprisonment Each,2,,
Two Years' Hard Labour For The Assault To Rob,2,,
Twelve Mouths Hard Labour;,2,,
Twenty Months' Hard Labour;,2,,
Two Months' Imprisonment In The Second Division,2,,
Two Years' Hard Labour On The Misdemeanor,2,,
Two Months' Imprisonment In The Second Division.,2,,
To Be Kept In A Reformatory For Five Years.,2,,
"Twelve Months' Hard Labour In Respect Of Each Offence, To Run Concurrently.",2,,
Twelve Months' In The Second Division.,2,,
Tweleve Months' Hard Labour.,2,,
Two Years' Imprisonment Each On This Indictment,2,,
"Two Months' Imprisonment, And",2,,
Twelve Months' Impisonment Each.,2,,
Twelve Months' Hard Labour In Respect Of The Unlawful Wounding;,2,,
Twelve Months' On The Forgery To Run Concurrently.,2,,
Twelve Months' Imprisonment In The Second Division,2,,
Two Years' Penal Servitude On The First And Second Counts,2,,
Twelve Calendar Months' Hard Labour,2,,
To Be Imprisoned Till The Fine Be Paid.,2,,
Twelve Months' Hard Labour On The First And Three Months'. Hard Labour On The Second Indictment.,2,,
"Wells, Five Months' Hard Labour.",2,,
Twelve Years' Penal Servitude Each,2,,
Years' Each In Penal Servitude.,2,,
Twelve Months' Hard Labour On The First Conviction,2,,
Two Tears' Hard Labour.,2,,
Twenty Month' Hard Labour.,2,,
Twenty Months Hard Labour,2,,
Twenty Months Hard Labour.—,2,,
Ten Years' Each Penal Servitude.,2,,
Three Months' Imprisonment;,2,,
"Three Years' Penal Servitude, Having Still A Portion Of Their Former Sentence To Serve",2,,
Ten Years' Renal Servitude.,2,,
Three Years And Six Months' Penal Servitude.,2,,
Ten Years'Penal Servitude.,2,,
Three Years' Imprisonment Under Borstal Treatment.,2,,
"Ten, Years' Penal Servitude.",2,,
Ten Days' Imprisonment. She,2,,
Tewelve Months' Imprisonment.,2,,
Ten Months' Hard Labour Each;,2,,
The Prisoner Received A Good Character.—Twelve Months' Hard Labour.,2,,
Three Years In A Reformatory;,2,,
"The Prisoner'S Uncle Deposed To The Prisoner'S Good Character, And Attributed His Conduct To His Habit Of Reading The Cheap, Mischievous Publications Of The Day. His Friends Undertook To Provide For His Future At The Expiration Of His Sentence.—Six Months' Hard Labour.",2,,
Three Years' And Five Years' Penal Servitude; To Run Concurrently.,2,,
The Prisoners Received Good Characters.—Seven Years' Each In Penal Servitude,2,,
Three Years' Penal Servitude For Obtaining,2,,
"The Recorder Said He Entertained No Shadow Of A Doubt That The Offence Originated With King, And The Sentence Upon Him Would Be Seven Years' Penal Servitude.",2,,
Three Years'Penal Servitude.,2,,
"The Recorder Said That, As Prisoners Had Been In Prison More Or Less For Two Month'S, They Had, In His Opinion, Been Sufficiently Punished, And He Would Therefore Only Inflict Upon Them The Nominal Sentence Of Seven Days' Imprisonment, Which Would Entitle Them To Be Discharged At Once",2,,
